"Date","Realized_Volatility"
2011-05-20,5.95671321209546e-05
2011-05-23,0.000143934363664823
2011-05-24,6.85124777594521e-07
2011-05-25,1.01004032365962e-05
2011-05-26,1.55655717413259e-05
2011-05-27,1.65861955346468e-05
2011-05-31,0.000111028682083318
2011-06-01,0.000531220707947661
2011-06-02,1.5020613229461e-06
2011-06-03,9.56775987591953e-05
2011-06-06,0.000117040288739166
2011-06-07,9.15590709879429e-07
2011-06-08,1.76035999387447e-05
2011-06-09,5.40285173037278e-05
2011-06-10,0.00019820368025444
2011-06-13,4.46935783113262e-07
2011-06-14,0.000157073920425185
2011-06-15,0.000309252254894603
2011-06-16,3.07230074355754e-06
2011-06-17,9.24397312647043e-06
2011-06-20,2.89518150849532e-05
2011-06-21,0.000177800331243174
2011-06-22,4.21130890721804e-05
2011-06-23,8.02018354886149e-06
2011-06-24,0.000139123845608047
2011-06-27,8.3585976501382e-05
2011-06-28,0.000165412850841003
2011-06-29,6.80399551932942e-05
2011-06-30,0.00010137210657828
2011-07-01,0.000204686503618576
2011-07-05,1.7877629908019e-06
2011-07-06,1.00211675819288e-06
2011-07-07,0.000108151324329504
2011-07-08,4.87966249637596e-05
2011-07-11,0.000333287631216055
2011-07-12,1.97435354447076e-05
2011-07-13,9.61636913151028e-06
2011-07-14,4.54111878212571e-05
2011-07-15,3.06811362783408e-05
2011-07-18,6.66364879615441e-05
2011-07-19,0.000261700170696371
2011-07-20,4.50319386141965e-07
2011-07-21,0.000181044096647454
2011-07-22,8.23446469958334e-07
2011-07-25,3.20242269366978e-05
2011-07-26,1.69202246091669e-05
2011-07-27,0.000420977031267744
2011-07-28,1.04924629962786e-05
2011-07-29,4.18793711331691e-05
2011-08-01,1.71467287134812e-05
2011-08-02,0.000670235619080373
2011-08-03,2.50314694241937e-05
2011-08-04,0.00240116219702585
2011-08-05,3.30720444550549e-07
2011-08-08,0.00475525670928974
2011-08-09,0.00214530534666042
2011-08-10,0.00203913631778052
2011-08-11,0.00204761629027459
2011-08-12,2.75401927217364e-05
2011-08-15,0.000464433876297
2011-08-16,9.57711818521047e-05
2011-08-17,8.96691840631871e-07
2011-08-18,0.00208105656855183
2011-08-19,0.000228697752913252
2011-08-22,6.65680626457123e-08
2011-08-23,0.00113638084627777
2011-08-24,0.000169902136299559
2011-08-25,0.000246111296342539
2011-08-26,0.000225252619114822
2011-08-29,0.000777712935803491
2011-08-30,5.49562538706828e-06
2011-08-31,2.41072035608663e-05
2011-09-01,0.000142622369775712
2011-09-02,0.000655719334580125
2011-09-06,5.57124373650435e-05
2011-09-07,0.000797713648322946
2011-09-08,0.000113825222096275
2011-09-09,0.000732707076409866
2011-09-12,4.81853688256731e-05
2011-09-13,8.24232690578506e-05
2011-09-14,0.000179285686735561
2011-09-15,0.000290397273248642
2011-09-16,3.23815121209847e-05
2011-09-19,9.70411900551921e-05
2011-09-20,2.76352871820076e-06
2011-09-21,0.000889888267889415
2011-09-22,0.00104991920403376
2011-09-23,3.67671094928703e-05
2011-09-26,0.000532133606557436
2011-09-27,0.000113032308269499
2011-09-28,0.000437152653814672
2011-09-29,6.5310423004886e-05
2011-09-30,0.000639648564765322
2011-10-03,0.000833107572587382
2011-10-04,0.000494586737195214
2011-10-05,0.00031357039338078
2011-10-06,0.000328993155318427
2011-10-07,6.71877136455358e-05
2011-10-10,0.00112598123883807
2011-10-11,2.95778954171489e-07
2011-10-12,9.50049240045195e-05
2011-10-13,8.86909387591557e-06
2011-10-14,0.000296905596633623
2011-10-17,0.000382591158894361
2011-10-18,0.000408567365250899
2011-10-19,0.000162048286350536
2011-10-20,2.06464803196723e-05
2011-10-21,0.000347228471312607
2011-10-24,0.000163604735534644
2011-10-25,0.000409995523810031
2011-10-26,0.000109860386250525
2011-10-27,0.00113680851999911
2011-10-28,1.51440468776189e-07
2011-10-31,0.000627433194223938
2011-11-01,0.000803158979355539
2011-11-02,0.00025524418443409
2011-11-03,0.000346243045744117
2011-11-04,3.96877262011553e-05
2011-11-07,3.93882790666305e-05
2011-11-08,0.000136126130143434
2011-11-09,0.00139766417771182
2011-11-10,7.37400227229404e-05
2011-11-11,0.000372228453901891
2011-11-14,9.20839201088971e-05
2011-11-15,2.30937748027929e-05
2011-11-16,0.000280756778076261
2011-11-17,0.000287054134083012
2011-11-18,1.55832686770108e-07
2011-11-21,0.000354364477285272
2011-11-22,1.72178428280295e-05
2011-11-23,0.000499208328913705
2011-11-25,7.23136261097986e-06
2011-11-28,0.0008306545969498
2011-11-29,4.88943626150983e-06
2011-11-30,0.00179805158273426
2011-12-01,3.64989400790048e-06
2011-12-02,5.80884101800888e-08
2011-12-05,0.000104744239024019
2011-12-06,1.22132979244131e-06
2011-12-07,4.06554949857663e-06
2011-12-08,0.00045661274741589
2011-12-09,0.000280308389951339
2011-12-12,0.000225792303412114
2011-12-13,7.61073563004925e-05
2011-12-14,0.000130262309736913
2011-12-15,1.04836911305878e-05
2011-12-16,1.03104510125235e-05
2011-12-19,0.000139291888455182
2011-12-20,0.000863730715316605
2011-12-21,3.79317756380729e-06
2011-12-22,6.77588627028637e-05
2011-12-23,8.09006845576545e-05
2011-12-27,6.25757239522237e-09
2011-12-28,0.000157665849369584
2011-12-29,0.000113426173497621
2011-12-30,1.84949086903e-05
2012-01-03,0.0002357908787451
2012-01-04,3.53087942797866e-08
2012-01-05,8.64002926547427e-06
2012-01-06,6.45253984712474e-06
2012-01-09,5.10328143223386e-06
2012-01-10,7.82609800364352e-05
2012-01-11,9.5820796762208e-08
2012-01-12,5.44700863739121e-06
2012-01-13,2.46036281646634e-05
2012-01-17,1.25787813245499e-05
2012-01-18,0.000122029340739771
2012-01-19,2.42704191700082e-05
2012-01-20,4.47876547014642e-07
2012-01-23,2.22059524350314e-07
2012-01-24,1.05338164757461e-06
2012-01-25,7.46788875852137e-05
2012-01-26,3.32987659017504e-05
2012-01-27,2.54130639615715e-06
2012-01-30,6.3771859815785e-06
2012-01-31,2.08895733677314e-07
2012-02-01,7.85038081003869e-05
2012-02-02,1.19803495361811e-06
2012-02-03,0.000210242052570226
2012-02-06,1.79745484769414e-07
2012-02-07,4.0858053918738e-06
2012-02-08,4.65645012240773e-06
2012-02-09,2.16980302146984e-06
2012-02-10,4.7749794949817e-05
2012-02-13,4.59280451678896e-05
2012-02-14,8.83534208605467e-07
2012-02-15,2.91356784647334e-05
2012-02-16,0.000120239247857596
2012-02-17,5.50454127369068e-06
2012-02-21,5.17915924140748e-07
2012-02-22,1.11936911736373e-05
2012-02-23,1.81723435272228e-05
2012-02-24,2.79171023377439e-06
2012-02-27,1.83234815825805e-06
2012-02-28,1.12272809075803e-05
2012-02-29,2.25458092789603e-05
2012-03-01,3.76892430782816e-05
2012-03-02,1.05692287523605e-05
2012-03-05,1.50326837390765e-05
2012-03-06,0.000239924800075228
2012-03-07,4.72920523841885e-05
2012-03-08,9.54538608764907e-05
2012-03-09,1.3138254507219e-05
2012-03-12,2.57434922852063e-08
2012-03-13,0.000322889744021738
2012-03-14,1.43275654457927e-06
2012-03-15,3.53961421340415e-05
2012-03-16,1.25165185462249e-06
2012-03-19,1.57289300504239e-05
2012-03-20,9.03019769451177e-06
2012-03-21,3.50794134204789e-06
2012-03-22,5.23109978600941e-05
2012-03-23,9.63503953620518e-06
2012-03-26,0.000190172373099533
2012-03-27,7.95662917608068e-06
2012-03-28,2.45397250922613e-05
2012-03-29,2.58960169997125e-06
2012-03-30,1.36280111313404e-05
2012-04-02,5.58999381529564e-05
2012-04-03,1.59729060408927e-05
2012-04-04,0.000105163524750906
2012-04-05,3.95943169419305e-07
2012-04-09,0.000130494935729394
2012-04-10,0.000296839312001907
2012-04-11,5.50755422974209e-05
2012-04-12,0.00018728785310803
2012-04-13,0.000157589536859865
2012-04-16,2.53741132492763e-07
2012-04-17,0.000236174783399328
2012-04-18,1.65123066328498e-05
2012-04-19,3.54272024863134e-05
2012-04-20,1.36558534289162e-06
2012-04-23,7.12861588681494e-05
2012-04-24,1.34910732877917e-05
2012-04-25,0.000183665998045066
2012-04-26,4.4328326612081e-05
2012-04-27,5.81491713708659e-06
2012-04-30,1.51403656308046e-05
2012-05-01,3.18370808507674e-05
2012-05-02,6.24902792109425e-06
2012-05-03,5.91107426907949e-05
2012-05-04,0.000265005701703547
2012-05-07,1.2286397799474e-07
2012-05-08,1.83856845070661e-05
2012-05-09,4.52233053322125e-05
2012-05-10,6.32144002051497e-06
2012-05-11,1.15130688027779e-05
2012-05-14,0.000124882258842609
2012-05-15,3.32053491451042e-05
2012-05-16,1.94793700127531e-05
2012-05-17,0.000230001410947839
2012-05-18,5.49852181315087e-05
2012-05-21,0.000253086239206421
2012-05-22,2.3640871674921e-07
2012-05-23,2.86377949441114e-06
2012-05-24,1.90186208381135e-06
2012-05-25,4.70014032754285e-06
2012-05-29,0.00012139754212732
2012-05-30,0.000208474016201351
2012-05-31,5.19503097982951e-06
2012-06-01,0.000622567142854738
2012-06-04,1.20008070250848e-08
2012-06-05,3.26099769323874e-05
2012-06-06,0.000519282737216002
2012-06-07,1.13358950060662e-08
2012-06-08,6.53093621465047e-05
2012-06-11,0.000161300765090807
2012-06-12,0.000134174921604144
2012-06-13,4.96747278831887e-05
2012-06-14,0.000115704285435232
2012-06-15,0.000105775993129352
2012-06-18,2.08428112104563e-06
2012-06-19,9.54105892099002e-05
2012-06-20,2.84860305929198e-06
2012-06-21,0.000506844542708022
2012-06-22,5.11080470750591e-05
2012-06-25,0.000258679049148533
2012-06-26,2.2670626764777e-05
2012-06-27,8.00091146447332e-05
2012-06-28,4.46066373332225e-06
2012-06-29,0.000605888070612669
2012-07-02,6.03337116892469e-06
2012-07-03,3.85985305614208e-05
2012-07-05,2.20715945588817e-05
2012-07-06,8.98214643731733e-05
2012-07-09,2.69017787033552e-06
2012-07-10,6.65712683773736e-05
2012-07-11,2.22716493087516e-10
2012-07-12,2.49957437057666e-05
2012-07-13,0.000267739890194045
2012-07-16,5.36846996178651e-06
2012-07-17,5.44991773041379e-05
2012-07-18,4.43326303712186e-05
2012-07-19,7.36262231085409e-06
2012-07-20,0.000102265094068097
2012-07-23,8.00842252087931e-05
2012-07-24,8.2483635697711e-05
2012-07-25,9.85399414606163e-08
2012-07-26,0.000269145774038436
2012-07-27,0.000357240788402415
2012-07-30,2.33749472493323e-07
2012-07-31,1.87157708031855e-05
2012-08-01,8.43433641054852e-06
2012-08-02,5.67304760353086e-05
2012-08-03,0.000355748192009031
2012-08-06,5.41288480272779e-06
2012-08-07,2.59464188778276e-05
2012-08-08,3.85186322953847e-07
2012-08-09,1.71064956007121e-07
2012-08-10,4.77881751914932e-06
2012-08-13,1.56921990512979e-06
2012-08-14,1.64236045819895e-08
2012-08-15,1.29730193195504e-06
2012-08-16,5.0061573659928e-05
2012-08-17,3.49833533289885e-06
2012-08-20,4.48382897199875e-10
2012-08-21,1.22756811466406e-05
2012-08-22,5.12468284019473e-08
2012-08-23,6.5691018479083e-05
2012-08-24,4.13962060012347e-05
2012-08-27,2.39252481339828e-07
2012-08-28,6.53686872283357e-07
2012-08-29,7.1232412378702e-07
2012-08-30,6.14096309081088e-05
2012-08-31,2.56083542692507e-05
2012-09-04,1.3610473092421e-06
2012-09-05,1.14111886508813e-06
2012-09-06,0.000409234151536527
2012-09-07,1.6336106732645e-05
2012-09-10,3.80294919822582e-05
2012-09-11,9.79722615780954e-06
2012-09-12,4.37021367448919e-06
2012-09-13,0.000261733254239422
2012-09-14,1.5611470102074e-05
2012-09-17,9.79428887926771e-06
2012-09-18,1.63992389240259e-06
2012-09-19,1.40387365614672e-06
2012-09-20,2.92551166634413e-07
2012-09-21,5.67338194866032e-09
2012-09-24,4.99589583264918e-06
2012-09-25,0.000111458471335286
2012-09-26,3.30999225184076e-05
2012-09-27,9.22123794384985e-05
2012-09-28,2.01404227699922e-05
2012-10-01,7.0118916497052e-06
2012-10-02,7.60221341051384e-07
2012-10-03,1.30888913927567e-05
2012-10-04,5.11056521515885e-05
2012-10-05,1.03452986965021e-07
2012-10-08,1.19904564435528e-05
2012-10-09,9.88072208797955e-05
2012-10-10,3.85300216676111e-05
2012-10-11,3.81696076475447e-08
2012-10-12,8.82413733571531e-06
2012-10-15,6.4729599632019e-05
2012-10-16,0.000104398446876995
2012-10-17,1.68806442982333e-05
2012-10-18,5.98643815599287e-06
2012-10-19,0.000279228932554112
2012-10-22,1.93147661651311e-07
2012-10-23,0.000211680238233746
2012-10-24,9.54904237182405e-06
2012-10-25,8.94646952551544e-06
2012-10-26,5.31802016373778e-07
2012-10-31,2.42946935421896e-08
2012-11-01,0.000118096309715028
2012-11-02,8.88064655214251e-05
2012-11-05,4.67195837550508e-06
2012-11-06,6.11916489751489e-05
2012-11-07,0.000575543331152673
2012-11-08,0.000150796762184231
2012-11-09,2.88066190685603e-06
2012-11-12,1.70248677045017e-08
2012-11-13,1.59471115763691e-05
2012-11-14,0.000194570986672636
2012-11-15,2.54343793675518e-06
2012-11-16,2.3312236918336e-05
2012-11-19,0.000386805707815296
2012-11-20,4.39789721608404e-07
2012-11-21,5.37077686864361e-06
2012-11-23,0.000167500594394008
2012-11-26,4.12757843708658e-06
2012-11-27,2.74606779074379e-05
2012-11-28,6.12358015053626e-05
2012-11-29,1.81523166962693e-05
2012-11-30,2.64044086042412e-08
2012-12-03,2.26244745789993e-05
2012-12-04,2.92846483304822e-06
2012-12-05,2.50781320366646e-06
2012-12-06,1.08974979576569e-05
2012-12-07,8.5069172184552e-06
2012-12-10,1.14584450244244e-07
2012-12-11,4.26086650721304e-05
2012-12-12,2.00828862639159e-07
2012-12-13,4.02144951284973e-05
2012-12-14,1.71725344322173e-05
2012-12-17,0.000139256238165736
2012-12-18,0.000130443482034959
2012-12-19,5.80361418163327e-05
2012-12-20,2.99548749867629e-05
2012-12-21,8.87918821105145e-05
2012-12-24,5.96961213143259e-06
2012-12-26,2.30299862715742e-05
2012-12-27,1.48641186005152e-06
2012-12-28,0.00012346422498762
2012-12-31,0.000282240916268906
2013-01-02,0.000629313213893207
2013-01-03,4.35888973049015e-06
2013-01-04,2.35545206859776e-05
2013-01-07,9.78440438908213e-06
2013-01-08,1.05471602482328e-05
2013-01-09,7.03493590171998e-06
2013-01-10,5.72852213431683e-05
2013-01-11,2.25768615132717e-09
2013-01-14,8.66956343965674e-07
2013-01-15,1.27245911531509e-06
2013-01-16,3.87981696784695e-08
2013-01-17,3.16638103360697e-05
2013-01-18,1.15429544595948e-05
2013-01-22,1.95216543724359e-05
2013-01-23,2.26906599288309e-06
2013-01-24,4.37537473456742e-11
2013-01-25,2.94925965700901e-05
2013-01-28,3.42743859702008e-06
2013-01-29,2.5938687515369e-05
2013-01-30,1.52665609249322e-05
2013-01-31,6.58739428088256e-06
2013-02-01,0.000100050270796489
2013-02-04,0.000134695352884417
2013-02-05,0.000107384146569669
2013-02-06,3.0142280572344e-07
2013-02-07,3.26536123683082e-06
2013-02-08,3.18321028976562e-05
2013-02-11,3.67601202887732e-07
2013-02-12,2.5408396266835e-06
2013-02-13,3.50567933056551e-07
2013-02-14,4.76698093492584e-07
2013-02-15,1.0933374877963e-06
2013-02-19,5.34316328260675e-05
2013-02-20,0.000155793120221939
2013-02-21,3.99803981188336e-05
2013-02-22,7.62864834857095e-05
2013-02-25,0.000341483626138039
2013-02-26,3.70987809549587e-05
2013-02-27,0.000159913706208772
2013-02-28,7.47279787025405e-07
2013-03-01,5.38778119012719e-06
2013-03-04,2.11611642608311e-05
2013-03-05,9.06409079569628e-05
2013-03-06,1.17489352575572e-06
2013-03-07,3.2936573549149e-06
2013-03-08,1.99909919678104e-05
2013-03-11,1.0522360834598e-05
2013-03-12,5.7895356705514e-06
2013-03-13,1.72446576251084e-06
2013-03-14,3.1218504148369e-05
2013-03-15,2.62366700115264e-06
2013-03-18,3.05319275272978e-05
2013-03-19,5.88290339599305e-06
2013-03-20,4.45578119680052e-05
2013-03-21,6.91712207632016e-05
2013-03-22,5.11031082264579e-05
2013-03-25,1.1193235419357e-05
2013-03-26,6.01394541501433e-05
2013-03-27,3.46359383399951e-07
2013-03-28,1.63900558702994e-05
2013-04-01,2.0102820195305e-05
2013-04-02,2.66145989727391e-05
2013-04-03,0.000112405228790055
2013-04-04,1.63238545007639e-05
2013-04-05,1.8525665635031e-05
2013-04-08,3.9475570846095e-05
2013-04-09,1.25179096516727e-05
2013-04-10,0.000146783967071511
2013-04-11,1.25738052274773e-05
2013-04-12,8.07013508667227e-06
2013-04-15,0.000539824543621842
2013-04-16,0.000201805913632304
2013-04-17,0.000208262814703285
2013-04-18,4.52062048755948e-05
2013-04-19,7.7598288101602e-05
2013-04-22,2.16299240406226e-05
2013-04-23,0.000107439709556956
2013-04-24,4.01977565525365e-11
2013-04-25,1.62136248550008e-05
2013-04-26,3.39964195941618e-06
2013-04-29,5.12701161893721e-05
2013-04-30,6.15941769917682e-06
2013-05-01,8.74500407155511e-05
2013-05-02,8.76845673597008e-05
2013-05-03,0.000109821260543792
2013-05-06,3.63268782329177e-06
2013-05-07,2.72133241239539e-05
2013-05-08,1.70613513292911e-05
2013-05-09,1.36450304032965e-05
2013-05-10,1.85963088043266e-05
2013-05-13,1.83941904643438e-09
2013-05-14,0.000101829632575876
2013-05-15,2.60212568178417e-05
2013-05-16,2.52238185716799e-05
2013-05-17,0.000105009452422346
2013-05-20,5.01077678382764e-07
2013-05-21,2.96151292797941e-06
2013-05-22,6.90240980056919e-05
2013-05-23,8.57385806582231e-06
2013-05-24,3.04171551690965e-07
2013-05-28,3.99545619854381e-05
2013-05-29,5.00264270998892e-05
2013-05-30,1.34221489782281e-05
2013-05-31,0.00020766472722076
2013-06-03,3.50279303733792e-05
2013-06-04,3.05372065602569e-05
2013-06-05,0.000192531013901361
2013-06-06,7.14777948768987e-05
2013-06-07,0.000162560320444421
2013-06-10,1.20321296900142e-07
2013-06-11,0.000104147417081992
2013-06-12,7.06402748741069e-05
2013-06-13,0.000215387004150465
2013-06-14,3.4838338302105e-05
2013-06-17,5.68346447500965e-05
2013-06-18,6.02325533429117e-05
2013-06-19,0.000194555109950133
2013-06-20,0.000641529082196371
2013-06-21,7.10872404138274e-06
2013-06-24,0.000149312977771494
2013-06-25,8.93489350054984e-05
2013-06-26,9.1103009771808e-05
2013-06-27,3.82009449495621e-05
2013-06-28,1.84795866985923e-05
2013-07-01,2.90434724298473e-05
2013-07-02,2.97086795369239e-07
2013-07-03,6.78494695585916e-07
2013-07-05,0.000103023427777576
2013-07-08,2.74346034580879e-05
2013-07-09,5.18927452717942e-05
2013-07-10,3.29698309305937e-08
2013-07-11,0.000181258097965186
2013-07-12,9.4970611527371e-06
2013-07-15,1.88769780068163e-06
2013-07-16,1.38060951831353e-05
2013-07-17,7.67404487482926e-06
2013-07-18,2.52038309053146e-05
2013-07-19,2.58809451504103e-06
2013-07-22,4.12480884874081e-06
2013-07-23,3.43603266359857e-06
2013-07-24,1.4580963096867e-05
2013-07-25,6.51888122846789e-06
2013-07-26,6.85503583535955e-07
2013-07-29,1.40103048379707e-05
2013-07-30,1.39686883795731e-07
2013-07-31,1.86100115072114e-08
2013-08-01,0.000155316105400918
2013-08-02,2.68669499330642e-06
2013-08-05,2.19315626412142e-06
2013-08-06,3.29415483726678e-05
2013-08-07,1.45399273137588e-05
2013-08-08,1.50382718565342e-05
2013-08-09,1.27902653134178e-05
2013-08-12,1.33076033760296e-06
2013-08-13,7.68514832439882e-06
2013-08-14,2.69367563091649e-05
2013-08-15,0.000206915708742133
2013-08-16,1.09565476719977e-05
2013-08-19,3.50200959501757e-05
2013-08-20,1.4545933121927e-05
2013-08-21,3.35978990019909e-05
2013-08-22,7.36583062790946e-05
2013-08-23,1.551762682718e-05
2013-08-26,1.63850024324011e-05
2013-08-27,0.000256049257703094
2013-08-28,7.52886268667483e-06
2013-08-29,3.84739064494751e-06
2013-08-30,1.01083757456049e-05
2013-09-03,1.72688054669203e-05
2013-09-04,6.53540944642802e-05
2013-09-05,1.46199907973466e-06
2013-09-06,2.9625878640095e-09
2013-09-09,9.88688596951622e-05
2013-09-10,5.35668898200797e-05
2013-09-11,9.28807673934455e-06
2013-09-12,1.14659564779888e-05
2013-09-13,7.34952996312953e-06
2013-09-16,3.22284231908182e-05
2013-09-17,1.77145832807821e-05
2013-09-18,0.000146509758700906
2013-09-19,3.40274892751022e-06
2013-09-20,5.24618307087209e-05
2013-09-23,2.23800801668499e-05
2013-09-24,6.76271206016563e-06
2013-09-25,7.52528424761063e-06
2013-09-26,1.21059867042145e-05
2013-09-27,1.6663717275155e-05
2013-09-30,3.65720141229053e-05
2013-10-01,6.34687021812029e-05
2013-10-02,4.44744766726734e-07
2013-10-03,8.13599039107321e-05
2013-10-04,4.93993442132268e-05
2013-10-07,7.29785354778373e-05
2013-10-08,0.000153977074852164
2013-10-09,3.29179573438536e-07
2013-10-10,0.000466370927697691
2013-10-11,3.92702206311049e-05
2013-10-14,1.65359435880957e-05
2013-10-15,5.0250938188134e-05
2013-10-16,0.000188589914137992
2013-10-17,4.51760674483099e-05
2013-10-18,4.26070220865317e-05
2013-10-21,8.41479827895233e-09
2013-10-22,3.27311710273264e-05
2013-10-23,2.24273587505186e-05
2013-10-24,1.05809585956453e-05
2013-10-25,1.92301052705982e-05
2013-10-28,1.76575334179705e-06
2013-10-29,3.10099877173567e-05
2013-10-30,2.38910746367012e-05
2013-10-31,1.47976438023568e-05
2013-11-01,8.40544420796393e-06
2013-11-04,1.27035172068354e-05
2013-11-05,7.89346358777567e-06
2013-11-06,1.8117525898683e-05
2013-11-07,0.000176104471619341
2013-11-08,0.000177907813786033
2013-11-11,5.22252022807948e-07
2013-11-12,5.6321040871202e-06
2013-11-13,6.50079814319198e-05
2013-11-14,2.32863846735435e-05
2013-11-15,1.7750601525118e-05
2013-11-18,1.3727413460918e-05
2013-11-19,4.18225108844231e-06
2013-11-20,1.32658830517332e-05
2013-11-21,6.55404462596565e-05
2013-11-22,2.4494486605579e-05
2013-11-25,1.59805192996315e-06
2013-11-26,2.24380134027074e-08
2013-11-27,6.16031743491688e-06
2013-11-29,6.17793574589411e-07
2013-12-02,7.41322344649872e-06
2013-12-03,1.02269225260883e-05
2013-12-04,1.70131188717546e-06
2013-12-05,1.89139385424207e-05
2013-12-06,0.000124884980536153
2013-12-09,3.29586323368678e-06
2013-12-10,1.01424726610178e-05
2013-12-11,0.000129536213027549
2013-12-12,1.42709294900129e-05
2013-12-13,1.02850603370695e-08
2013-12-16,3.96919168535357e-05
2013-12-17,9.64603051439991e-06
2013-12-18,0.000272610017243784
2013-12-19,3.36513026429021e-07
2013-12-20,2.31087434309623e-05
2013-12-23,2.81327224257083e-05
2013-12-24,8.47685731399256e-06
2013-12-26,2.24136402456725e-05
2013-12-27,1.1332717002282e-07
2013-12-30,3.21377192807444e-08
2013-12-31,1.56171686040133e-05
2014-01-02,7.92351536926155e-05
2014-01-03,1.10902666848043e-07
2014-01-06,6.32485909170198e-06
2014-01-07,3.67641571412759e-05
2014-01-08,4.50422110571073e-08
2014-01-09,1.21277048059745e-07
2014-01-10,5.30855650094769e-06
2014-01-13,0.000160173487006119
2014-01-14,0.000115774934116328
2014-01-15,2.65522664343261e-05
2014-01-16,1.81718080021547e-06
2014-01-17,1.5231694226297e-05
2014-01-21,7.67241383291122e-06
2014-01-22,3.30280147203529e-07
2014-01-23,7.97328407511797e-05
2014-01-24,0.000445058997039966
2014-01-27,2.38947128874644e-05
2014-01-28,3.74773611365281e-05
2014-01-29,0.000105302567105641
2014-01-30,0.000125530610294634
2014-01-31,4.20719607434802e-05
2014-02-03,0.000533453148875311
2014-02-04,5.79432090331398e-05
2014-02-05,4.1220466589004e-06
2014-02-06,0.000152845115417133
2014-02-07,0.000174614909969003
2014-02-10,2.45863906302773e-06
2014-02-11,0.000121030272666832
2014-02-12,7.25217616642983e-08
2014-02-13,3.35613050310416e-05
2014-02-14,2.30178234402029e-05
2014-02-18,1.34050869582059e-06
2014-02-19,4.28483063537887e-05
2014-02-20,3.61602799275541e-05
2014-02-21,3.68857634613379e-06
2014-02-24,3.8037507989984e-05
2014-02-25,1.81869681348351e-06
2014-02-26,4.70878808275423e-10
2014-02-27,2.43629252779521e-05
2014-02-28,7.72186438655415e-06
2014-03-03,5.48468541790386e-05
2014-03-04,0.000229592882481921
2014-03-05,2.84651589676851e-09
2014-03-06,2.94786063262991e-06
2014-03-07,2.89384368048196e-07
2014-03-10,2.14696596831363e-07
2014-03-11,2.59600131868536e-05
2014-03-12,9.31008526143643e-08
2014-03-13,0.000138535058529509
2014-03-14,7.98495584596088e-06
2014-03-17,9.15412218919617e-05
2014-03-18,5.17490642488362e-05
2014-03-19,3.7828958965561e-05
2014-03-20,3.62685078617264e-05
2014-03-21,8.62585220535517e-06
2014-03-24,2.37810418532239e-05
2014-03-25,1.93096162928089e-05
2014-03-26,4.93497392199831e-05
2014-03-27,3.61719068429485e-06
2014-03-28,2.14321706548457e-05
2014-03-31,6.22974186969422e-05
2014-04-01,4.9205848357631e-05
2014-04-02,8.11830438342279e-06
2014-04-03,1.27032107738727e-06
2014-04-04,0.000159177155386291
2014-04-07,0.000116819615469301
2014-04-08,1.40140766090298e-05
2014-04-09,0.000117918735430356
2014-04-10,0.000445461874131631
2014-04-11,9.08601628849728e-05
2014-04-14,6.69730790964982e-05
2014-04-15,4.53545612802703e-05
2014-04-16,0.00010886560037229
2014-04-17,1.85756103135868e-06
2014-04-21,1.41979419806398e-05
2014-04-22,1.66773325648947e-05
2014-04-23,4.90962278905086e-06
2014-04-24,2.9429000227977e-06
2014-04-25,6.60862459586978e-05
2014-04-28,1.04381407677497e-05
2014-04-29,2.25573750850737e-05
2014-04-30,8.9254538236204e-06
2014-05-01,2.05267927240197e-08
2014-05-02,1.82075899663792e-06
2014-05-05,3.49490904141935e-06
2014-05-06,8.15234091416242e-05
2014-05-07,3.13684551254031e-05
2014-05-08,1.88944057572301e-06
2014-05-09,2.30530532410709e-06
2014-05-12,9.26648078950424e-05
2014-05-13,1.77804567012082e-07
2014-05-14,2.2203788068743e-05
2014-05-15,8.8471033517362e-05
2014-05-16,1.39873218875069e-05
2014-05-19,1.47257476633431e-05
2014-05-20,4.25052442517391e-05
2014-05-21,6.53403944108495e-05
2014-05-22,5.56697690796904e-06
2014-05-23,1.79724523122114e-05
2014-05-27,3.56403055281336e-05
2014-05-28,1.24253992703281e-06
2014-05-29,2.86520252439545e-05
2014-05-30,3.39289195276792e-06
2014-06-02,5.29345538470956e-07
2014-06-03,1.43859743122101e-07
2014-06-04,3.57163358727787e-06
2014-06-05,4.23030842193197e-05
2014-06-06,2.13174604893875e-05
2014-06-09,8.80464796235285e-07
2014-06-10,6.0522830077439e-08
2014-06-11,1.25550539175202e-05
2014-06-12,5.06109749763613e-05
2014-06-13,9.79476670232823e-06
2014-06-16,6.99490239335508e-07
2014-06-17,4.70982205595175e-06
2014-06-18,5.91244603848239e-05
2014-06-19,1.62986916922165e-06
2014-06-20,2.98793175858384e-06
2014-06-23,1.75490567551808e-08
2014-06-24,4.16813111214909e-05
2014-06-25,2.38686713306671e-05
2014-06-26,1.39140762610942e-06
2014-06-27,3.64445372105019e-06
2014-06-30,1.38626648043052e-07
2014-07-01,4.42966505849185e-05
2014-07-02,4.33748790167675e-07
2014-07-03,2.98613091907544e-05
2014-07-07,1.54546405022393e-05
2014-07-08,5.00381114029759e-05
2014-07-09,2.14694756493271e-05
2014-07-10,1.71365226647851e-05
2014-07-11,2.16043549922349e-06
2014-07-14,2.33468780850953e-05
2014-07-15,3.74021895006911e-06
2014-07-16,1.75752536004471e-05
2014-07-17,0.000141719642288544
2014-07-18,0.000104297380537643
2014-07-21,5.39608008833141e-06
2014-07-22,2.50361247135305e-05
